blurb,name,usd_pledged,url,Weight
Using app technology to stop the 22 veterans a day suicide epidemic. Distress soldiers and veterans can connect via app for help.,Warrior Distress APP for Veterans and Soldiers,19172.801,https://www.kickstarter.com/projects/221225805/warrior-distress-app-for-veterans-and-soldiers,3.03901E-05
Worldâs first self-standing dolly style e-scooter â by far the best combination of portability and motorized personal transportation.,Glion Dolly Electric Scooter: The Perfect Last Mile Solution,51827,https://www.kickstarter.com/projects/ionsmartscooter/glion-dolly-electric-scooter-last-mile-commuting-s,8.21491E-05
"A lightweight, practical, and affordable lithium-ion battery-powered electric scooter for efficient and fun commuting. Glide On!",Glion SmartScooter:  The Ultimate Commuter Electric Scooter,106167,https://www.kickstarter.com/projects/ionsmartscooter/ion-smartscooter-the-ultimate-commuter-electric-sc,0.000168281
The Trifecto Infinity is a pen - but its more than just a pen! Inside the pen is a tripod that conveniently holds your cell phone!,Trifecto Infinity Pen - It is more than just a pen!,26054.5,https://www.kickstarter.com/projects/483057500/trifecto-infinity-pen-it-is-more-than-just-a-pen,4.1298E-05
Zcapture - 360Â° product photography hardware with powerful processing software.,Zcapture - Open Source 360 Product Photography,36522.18,https://www.kickstarter.com/projects/jaredbouck/zcapture-open-source-360-product-photography-0,5.78899E-05
"Have fun monitoring your plants soil moisture, temperature & light requirements with this $16 gadget on your cell phone!",Daisy - Potted Plant Soil Moisture Sensor and App,30001,https://www.kickstarter.com/projects/digitalspring/daisy-potted-plant-soil-moisture-sensor-and-app,4.75535E-05
"Affordable, Easy-to-use, and High Quality. SparkMaker has everything you need to start SLA printing.",SparkMaker - The Most Affordable Desktop SLA 3D Printer,505983.56,https://www.kickstarter.com/projects/249504031/sparkmaker-the-most-affordable-desktop-sla-3d-prin,0.000802016
Pixate enables you to create beautiful native mobile apps styled with CSS.,Beautiful Native Mobile Apps,61274.02,https://www.kickstarter.com/projects/pixate/beautiful-native-mobile-apps,9.71232E-05
The Pixel combines a 32-bit 48MHz ARM Cortex M0+ microcontroller w/ a color OLED display and MicroSD!,Pixel 2.0 - The Arduino compatible smart display!,10189,https://www.kickstarter.com/projects/rabidprototypes/pixel-20-the-arduino-compatible-smart-display,1.61502E-05
SQUAIR Mobile is the first portable air cleaner that combines HEPA & Carbon filter with state-of-the-art NON THERMAL PLASMA technology!,SQUAIR Mobile - enjoy clean air wherever you go!,70543.313,https://www.kickstarter.com/projects/900028474/squair-mobile-enjoy-clean-air-wherever-you-go,0.000111816
"A premium, portable, 64 and 128 oz keg, that works like a growler but keeps your craft beer fresh using an adjustable CO2 regulator.","The Hendrix Keg - Carbonated, Fresh, Craft Beer on Tap",115815,https://www.kickstarter.com/projects/1336761750/the-hendrix-keg-carbonated-fresh-craft-beer-on-tap-0,0.000183574
RepRap is humanitys first general-purpose self-replicating manufacturing machine. - RepRap.org,RepRap Open Source 3D Printer,18245.244,https://www.kickstarter.com/projects/823147708/reprap-open-source-3d-printer,2.89199E-05
"First super easy bicycle pump head that seamlessly engages with Schrader or Presta tire valves, making airing up your tires carefree.",The RÃ¡pido Pro Pump Head For Bicycles,72657,https://www.kickstarter.com/projects/1087940162/the-rapido-pro-pump-head-for-bicycles,0.000115166
"An app that delivers 20 free photo prints a month, with no shipping or handling fees, more detail, better color and 300 year longevity.",Flagã»free photo prints - forever!,331949,https://www.kickstarter.com/projects/flag/flagfree-photo-prints-forever,0.00052616
"Created with the home based user in mind, the iBox Nano is the worlds smallest, most affordable 3D Resin Printer.","iBox Nano - Worlds Smallest, Least Expensive 3D Printer",456953,https://www.kickstarter.com/projects/826799607/ibox-nano-worlds-smallest-least-expensive-3d-print,0.000724299
"Handy pen to apply solder paste, bond, and fix anything for DIY board! 3D Printer tool: Digital liquid dispensing syringe + UV LED","Fixer3D: professional tool for 3D print finish, repair, glue",24915.369,https://www.kickstarter.com/projects/3dfacture/fixer-a-professional-3d-print-finish-repair-and-gl,3.94924E-05
"Draken is characterized by its large build area, 37 micron XY resolution, low noise, and high print speed","Draken - Affordable, Fast, High Res DLP-SLA 3D Printer",171664,https://www.kickstarter.com/projects/3dfacture/draken-affordable-fast-high-res-dlp-sla-3d-printer,0.000272098
The next evolution in home irrigation. Eve takes your smart yard to the next level with moisture sensor feedback for ultimate control.,Eve - Smart Irrigation Controller & Moisture Sensors,76971,https://www.kickstarter.com/projects/208981761/eve-smart-irrigation-controller-and-moisture-senso,0.000122004
JET Cable  - Worlds first Armoured phone cable for all devices.,JET Cable â¡- Worlds First KevlabraidÂ© ARMOURED Phone Cable.,65713.414,https://www.kickstarter.com/projects/jetcolabs/jet-cable-worlds-first-kevlabraid-armoured-phone-c-0,0.00010416
"Technology and art meet to form a spherical display, featuring over 491,000 full colour pixels",Globe - An interactive spherical display,27686.199,https://www.kickstarter.com/projects/205276705/globe-a-spherical-persistence-of-vision-display,4.38844E-05
First Software Open-Source PLC  (Arduino-Compatible) - CE & UL certificated - to control your Internet of Things,CONTROLLINO PLC (ARDUINO compatible),65829,https://www.kickstarter.com/projects/24519005/controllino-plc-arduino-compatible,0.000104343
The FIRST Premium Over-Ear Wireless Active Headphone!,LIVV Headphones,117583,https://www.kickstarter.com/projects/livvheadphones/livv-headphones,0.000186376
Smart Boxing and MMA Gloves with embedded sensors. Measure your punching power and speed. Improve your performance!,Intelligent Fightwear  - Smart Sensor Gloves,16490.322,https://www.kickstarter.com/projects/mm8/intelligent-fightwear-smart-sensor-gloves,2.61382E-05
A simple system of connectors that allows you to build anything with electrical metal conduit.,Maker Pipe - Build Anything with Electrical Conduit,87717.328,https://www.kickstarter.com/projects/520849858/maker-pipe-build-anything-with-electrical-conduit,0.000139037
"Wireless, modular motion tracking system for the most natural and intuitive interaction with video games, virtual reality, and more.",STEM System: The Best Way to Interact with Virtual Worlds,604978.94,https://www.kickstarter.com/projects/89577853/stem-system-the-best-way-to-interact-with-virtual,0.00095893
Build Upons are amazingly tiny light up bricks that are LEGOÂ® compatible,Build Upons: Worlds Tiniest Light Up Bricks,40144,https://www.kickstarter.com/projects/1828089281/build-upons-worlds-tiniest-light-up-bricks,6.36308E-05
Immerse yourself in the future of gaming - PrioVR.,PrioVR: Suit up. Game on.,322103.09,https://www.kickstarter.com/projects/yeitechnology/priovr-suit-up-game-on,0.000510554
Tempi Is a Cool Bluetooth Device That Gives Accurate Temperature and Humidity Readings.,Tempi - Smart Temperature and Humidity,55438,https://www.kickstarter.com/projects/vencipio/tempi-smart-temperature-and-humidity,8.78727E-05
"A screencast series focusing on rigorous, professional Javascript development.",Lets Code: Test-Driven Javascript,39331.012,https://www.kickstarter.com/projects/188988365/lets-code-test-driven-javascript,6.23421E-05
Stackable intelligent 360Â° wireless touchscreen speaker. Portable minimalist design that compliments any surface.,N3ptune Intelligent Stackable Wireless Speaker,43021,https://www.kickstarter.com/projects/1054146339/n3ptune-intelligent-stackable-wireless-speaker-0,6.8191E-05
The first and only electric guitar accessory that makes your guitar sound like a banjo.,Guitar-Jo: Simulate a Banjo with Your Electric Guitar,8774,https://www.kickstarter.com/projects/jlangberg/guitar-jo-simulate-a-banjo-with-your-electric-guit-0,1.39073E-05
This new directional speaker will change how you listen to music. Immerse yourself in a private sound cloud without disturbing others.,Soundlazer VR - Surround yourself in a virtual sound cloud,68734,https://www.kickstarter.com/projects/richardhaberkern/soundlazer-vr-surround-yourself-in-a-virtual-sound,0.000108948
Focus a beam of sound at objects or into your head!  This project is a follow up to my widely successful previous Kickstarter campaign.,Soundlazer Snap - The Directional Parametric Speaker,73753,https://www.kickstarter.com/projects/richardhaberkern/soundlazer-snap-the-directional-parametric-speaker,0.000116903
Use soundwaves to levitate objects with this real working device.  Create a levitation engine or maybe a new hoverboard technology.,Ultrasonic Levitation Machine - Learn the science of gravity,39607,https://www.kickstarter.com/projects/richardhaberkern/ultrasonic-levitation-machine-learn-the-science-of,6.27796E-05
Arduino compatible and Open source. This GPS data logger records everywhere it has been.  Learn and have some fun!,GPS Cookie - Leaving Crumbs Wherever it Goes,29742,https://www.kickstarter.com/projects/richardhaberkern/gps-cookie-leaving-crumbs-wherever-it-goes,4.71429E-05
"Open source, 8000 lumen, ultra bright LED light pad with Electric IMP WIFI, Atmel AVR & Arduino micro controller built in.","Open Source, Ultra-Bright LED Lumapad with WiFi & Arduino",94482,https://www.kickstarter.com/projects/richardhaberkern/open-source-ultra-bright-led-light-pad-with-wifi-a,0.00014976
"The Open Source, Hackable Parametric Speaker.  Focus a beam of sound at objects or into your head!",Soundlazer,126473.04,https://www.kickstarter.com/projects/richardhaberkern/soundlazer,0.000200468
Fancy yourself a ghost hunter? Mr.Ghost plugs directly into your mic port to detect electromagnetic radiation sources.,Mr.Ghost: iPhone EMF Detector,35136.211,https://www.kickstarter.com/projects/62367895/mrghost-iphone-emf-detector,5.56931E-05
Make Stuff Youve Always  Dreamed About,X-Winder 2.0 :  The Original Desktop Filament Winder,81036,https://www.kickstarter.com/projects/1157143472/x-winder-20-the-original-desktop-filament-winder,0.000128447
"Oar Inspired is committed to advancing the sport of rowing by providing affordable, real-time data about actual on-water performance.",Oar Inspired - Performance Measurement Solution,85780.453,https://www.kickstarter.com/projects/1771876920/oar-inspired-performance-measurement-solution,0.000135967
"The fume Fan is a powerful soldering fume extractor with carbon activated filter, LEDs, helping hands tool and a magnifier",The fumeFan - Soldering Fume Extractor,25821.623,https://www.kickstarter.com/projects/1554904482/the-fumefan-soldering-fume-extractor,4.09289E-05
"Transmit web content and notifications to nearby smartphones. Create info points, guided tours, treasure hunts and more!",Live Beacon: The Worlds Simplest iBeacon,17856.75,https://www.kickstarter.com/projects/livebeacon/live-beacon,2.83041E-05
Sometimes you need a bag.  Sometimes you need power.  Sometimes you need both.  Smart technology deserves a smart bag.,GoPlug - [Smart] Powered Backpack,74295,https://www.kickstarter.com/projects/416639337/goplug-smart-powered-backpack,0.000117762
"Next-gen 100% open-source sensor beacon platform designed especially for makers, developers and IoT companies.",RuuviTag - Open-Source Bluetooth Sensor Beacon,170525,https://www.kickstarter.com/projects/463050344/ruuvitag-open-source-bluetooth-sensor-beacon,0.000270293
Durio Sound adds a 24-bit 192kHz ultimate sound quality with the lowest possible distortion to your Raspberry Pi.,Durio Sound,16614,https://www.kickstarter.com/projects/463050344/durio-sound,2.63342E-05
"The worlds first universal video handle with an integrated microphone. Professional audio for your smartphone, GoPro or DSLR camera.",MicRig: Universal Video Grip Handle with Built-in Stereo Mic,121516.3,https://www.kickstarter.com/projects/movo-photo/micrig-universal-video-grip-handle-with-built-in-s-0,0.000192611
The NoPhone is a technology-free alternative to constant hand-to-phone contact that allows you to stay connected with the real world.,The NoPhone,18316.1,https://www.kickstarter.com/projects/nophone-usa/the-new-and-unimproved-nophone,2.90322E-05
"SmartiPi Touch is a super sleek stand for the official Raspberry Pi touch display. Camera functionality, wall mountable, and HAT ready.",SmartiPi Touch: A Raspberry Pi Touch stand,58985,https://www.kickstarter.com/projects/799765240/smartipi-touch-a-raspberry-pi-touch-stand,9.34949E-05
BoardX is a collection of electronic circuit boards that stack on top of one another to share resources and communicate,BoardX: The Open Source Miniature Motherboard [Redemption],13114,https://www.kickstarter.com/projects/upgradeindustries/boardx-the-open-source-miniature-motherboard-redem,2.07865E-05
"The best Bluetooth wireless sport earbud technology. Built-in subwoofer, waterproof, custom fit, extended battery, and classy design.",Catalyst - Worldâs Most Advanced Wireless Earbuds,254819,https://www.kickstarter.com/projects/zipbuds/catalyst-worlds-most-advanced-wireless-earbuds,0.000403904
